"Code","Taxa","Description","CF_calc","CF_max","CF_min","CF_n","match_notes","calc_notes","mean_EUMOFA","max_EUMOFA","min_EUMOFA","n_EUMOFA","CF_live_to_commod"
160521,"plesionika edwardsii","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"plesionika martia","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"protrachypene precipua","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sclerocrangon","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sergestidae","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.933,2.56,1.67,3,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sicyonia brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sicyonia ingentis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"solenocera agassizii","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"trachysalambria curvirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"xiphopenaeus kroyeri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.44,1,1,1,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160529,"acetes erythraeus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"acetes japonicus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.33,1,1,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristaeomorpha foliacea","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristaeopsis edwardsiana","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristeus antennatus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.68625,2.35,1.04,3,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristeus varidens","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"artemesia longinaris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"crangon crangon","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.16615384615385,1.25,1,12,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"crangonidae","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus aztecus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus brasiliensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.355,1.05,1.05,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.50333333333333,1.85,1,2,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus californiensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus duorarum","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus notialis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"haliporoides diomedeae","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"haliporoides triarthrus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"heterocarpus reedi","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"litopenaeus occidentalis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"litopenaeus schmitti","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"litopenaeus setiferus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"litopenaeus stylirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"litopenaeus vannamei","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"marsupenaeus japonicus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.355,1.05,1.05,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"melicertus kerathurus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"melicertus latisulcatus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"metapenaeus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",2.38,3.1,3.1,1,"full_match","assign",1.66,1.66,1.66,1,0.32258064516129
160529,"metapenaeus endeavouri","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"metapenaeus ensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"metapenaeus joyneri","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"metapenaeus monoceros","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",2.00125,2.56,1.67,3,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"nematopalaemon schmitti","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"palaemon adspersus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"palaemon longirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"palaemon serratus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.12625,1.1,1,7,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"palaemonetes varians","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.568,2.05,1.04,4,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus borealis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.87253968264286,2.777777778,1,13,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus goniurus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus hypsinotus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus jordani","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus kessleri","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus montagui","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pandalus platyceros","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"parapenaeopsis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"parapenaeopsis atlantica","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"parapenaeus longirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.688,2.35,1.04,4,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pasiphaea tarda","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeidae","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",4.5775,9,2.1,3,"full_match","assign",1.66,1.66,1.66,1,0.16304347826087
160529,"penaeus chinensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus indicus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus merguiensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.47146198833333,1.754385965,1,2,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus monodon","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.76,2.56,1,5,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus penicillatus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",2.056,2.65,1.66,4,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"penaeus semisulcatus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pleoticus muelleri","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",2.588,4,1.64,4,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"pleoticus robustus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"plesionika edwardsii","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"plesionika martia","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"protrachypene precipua","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"sclerocrangon","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"sergestidae","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",2.00125,2.56,1.67,3,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"sicyonia brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"sicyonia ingentis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"solenocera agassizii","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"trachysalambria curvirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"xiphopenaeus kroyeri","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.33,1,1,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
